                                                    
{'loss': 0.6938, 'grad_norm': 38.45811080932617, 'learning_rate': 4.3795620437956205e-09, 'rewards/chosen': 0.0014656067360192537, 'rewards/rejected': 0.010996627621352673, 'rewards/accuracies': 0.33125001192092896, 'rewards/margins': -0.009534835815429688, 'logps/chosen': -345.25, 'logps/rejected': -172.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.346875190734863, 'epoch': 0.0}
{'loss': 0.0688, 'grad_norm': 8.205495834350586, 'learning_rate': 6.125257815713018e-07, 'rewards/chosen': -1.2410156726837158, 'rewards/rejected': -17.829687118530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 16.594532012939453, 'logps/chosen': -284.7250061035156, 'logps/rejected': -340.3999938964844, 'logits/chosen': -10.159375190734863, 'logits/rejected': -9.753125190734863, 'epoch': 1.91}
{'loss': 0.2128, 'grad_norm': 31.006282806396484, 'learning_rate': 6.091201406285332e-07, 'rewards/chosen': -2.04296875, 'rewards/rejected': -17.592187881469727, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 15.571874618530273, 'logps/chosen': -243.39999389648438, 'logps/rejected': -291.8500061035156, 'logits/chosen': -10.587499618530273, 'logits/rejected': -10.131250381469727, 'epoch': 1.92}
{'loss': 0.1061, 'grad_norm': 28.43758201599121, 'learning_rate': 6.057110505072405e-07, 'rewards/chosen': -0.843945324420929, 'rewards/rejected': -23.326562881469727, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 22.482812881469727, 'logps/chosen': -369.20001220703125, 'logps/rejected': -384.45001220703125, 'logits/chosen': -10.234375, 'logits/rejected': -9.715624809265137, 'epoch': 1.92}
{'loss': 0.1998, 'grad_norm': 15.753751754760742, 'learning_rate': 6.022987101000568e-07, 'rewards/chosen': -1.1648437976837158, 'rewards/rejected': -21.895313262939453, 'rewards/accuracies': 0.90625, 'rewards/margins': 20.71484375, 'logps/chosen': -393.5249938964844, 'logps/rejected': -369.8500061035156, 'logits/chosen': -10.306249618530273, 'logits/rejected': -9.912500381469727, 'epoch': 1.93}
{'loss': 0.1854, 'grad_norm': 18.30596351623535, 'learning_rate': 5.98883318489243e-07, 'rewards/chosen': -2.1363282203674316, 'rewards/rejected': -17.126562118530273, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 14.98828125, 'logps/chosen': -217.0, 'logps/rejected': -315.2250061035156, 'logits/chosen': -10.671875, 'logits/rejected': -10.168749809265137, 'epoch': 1.93}
{'loss': 0.1797, 'grad_norm': 31.240406036376953, 'learning_rate': 5.954650749350725e-07, 'rewards/chosen': -0.13457031548023224, 'rewards/rejected': -20.353124618530273, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 20.239063262939453, 'logps/chosen': -455.0249938964844, 'logps/rejected': -345.92498779296875, 'logits/chosen': -10.090624809265137, 'logits/rejected': -9.815625190734863, 'epoch': 1.94}
{'loss': 0.1819, 'grad_norm': 44.55278015136719, 'learning_rate': 5.920441788642063e-07, 'rewards/chosen': 0.13242188096046448, 'rewards/rejected': -27.846874237060547, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 27.979686737060547, 'logps/chosen': -459.3999938964844, 'logps/rejected': -396.54998779296875, 'logits/chosen': -10.03125, 'logits/rejected': -9.706250190734863, 'epoch': 1.94}
{'loss': 0.1801, 'grad_norm': 9.053502082824707, 'learning_rate': 5.886208298580587e-07, 'rewards/chosen': -1.19921875, 'rewards/rejected': -22.557811737060547, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 21.356250762939453, 'logps/chosen': -375.92498779296875, 'logps/rejected': -360.6499938964844, 'logits/chosen': -9.837499618530273, 'logits/rejected': -9.553125381469727, 'epoch': 1.95}
{'loss': 0.1777, 'grad_norm': 19.335866928100586, 'learning_rate': 5.851952276411523e-07, 'rewards/chosen': -2.215625047683716, 'rewards/rejected': -21.5234375, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 19.297657012939453, 'logps/chosen': -261.70001220703125, 'logps/rejected': -344.20001220703125, 'logits/chosen': -10.215624809265137, 'logits/rejected': -9.846875190734863, 'epoch': 1.95}
{'loss': 0.1461, 'grad_norm': 36.806602478027344, 'learning_rate': 5.817675720694664e-07, 'rewards/chosen': -1.2401854991912842, 'rewards/rejected': -21.189062118530273, 'rewards/accuracies': 0.9375, 'rewards/margins': 19.956249237060547, 'logps/chosen': -398.3500061035156, 'logps/rejected': -347.3999938964844, 'logits/chosen': -9.834375381469727, 'logits/rejected': -9.515625, 'epoch': 1.96}
{'loss': 0.1466, 'grad_norm': 5.756039619445801, 'learning_rate': 5.783380631187767e-07, 'rewards/chosen': -1.751953125, 'rewards/rejected': -24.350000381469727, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 22.603124618530273, 'logps/chosen': -316.82501220703125, 'logps/rejected': -351.8500061035156, 'logits/chosen': -10.196874618530273, 'logits/rejected': -9.696874618530273, 'epoch': 1.96}
{'loss': 0.0529, 'grad_norm': 6.7907915115356445, 'learning_rate': 5.749069008729887e-07, 'rewards/chosen': -0.11406250298023224, 'rewards/rejected': -24.667186737060547, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 24.542186737060547, 'logps/chosen': -552.2000122070312, 'logps/rejected': -366.8500061035156, 'logits/chosen': -9.803125381469727, 'logits/rejected': -9.693750381469727, 'epoch': 1.97}
{'loss': 0.1456, 'grad_norm': 24.15728759765625, 'learning_rate': 5.714742855124639e-07, 'rewards/chosen': -2.401562452316284, 'rewards/rejected': -13.529687881469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 11.1171875, 'logps/chosen': -209.9499969482422, 'logps/rejected': -293.5, 'logits/chosen': -10.387499809265137, 'logits/rejected': -9.909375190734863, 'epoch': 1.97}
{'loss': 0.1517, 'grad_norm': 7.902132511138916, 'learning_rate': 5.680404173023412e-07, 'rewards/chosen': -2.309375047683716, 'rewards/rejected': -20.826562881469727, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 18.501562118530273, 'logps/chosen': -282.7250061035156, 'logps/rejected': -338.6000061035156, 'logits/chosen': -10.518750190734863, 'logits/rejected': -9.918749809265137, 'epoch': 1.97}
{'loss': 0.2182, 'grad_norm': 32.398338317871094, 'learning_rate': 5.646054965808535e-07, 'rewards/chosen': -1.864843726158142, 'rewards/rejected': -21.657812118530273, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 19.814062118530273, 'logps/chosen': -336.57501220703125, 'logps/rejected': -355.95001220703125, 'logits/chosen': -10.496874809265137, 'logits/rejected': -10.109375, 'epoch': 1.98}
{'loss': 0.1855, 'grad_norm': 12.249824523925781, 'learning_rate': 5.611697237476384e-07, 'rewards/chosen': -2.388671875, 'rewards/rejected': -18.993749618530273, 'rewards/accuracies': 0.9375, 'rewards/margins': 16.630468368530273, 'logps/chosen': -226.4250030517578, 'logps/rejected': -326.6499938964844, 'logits/chosen': -10.762499809265137, 'logits/rejected': -10.221875190734863, 'epoch': 1.98}
{'loss': 0.2489, 'grad_norm': 43.443485260009766, 'learning_rate': 5.577332992520481e-07, 'rewards/chosen': -2.6117186546325684, 'rewards/rejected': -16.498437881469727, 'rewards/accuracies': 0.90625, 'rewards/margins': 13.905468940734863, 'logps/chosen': -233.72500610351562, 'logps/rejected': -305.1000061035156, 'logits/chosen': -10.646875381469727, 'logits/rejected': -10.234375, 'epoch': 1.99}
{'loss': 0.0793, 'grad_norm': 0.23740611970424652, 'learning_rate': 5.542964235814536e-07, 'rewards/chosen': -2.4765625, 'rewards/rejected': -25.068750381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 22.620311737060547, 'logps/chosen': -211.25, 'logps/rejected': -391.20001220703125, 'logits/chosen': -10.956250190734863, 'logits/rejected': -10.278124809265137, 'epoch': 1.99}
{'loss': 0.185, 'grad_norm': 20.465852737426758, 'learning_rate': 5.508592972495482e-07, 'rewards/chosen': -2.3838868141174316, 'rewards/rejected': -22.515625, 'rewards/accuracies': 0.9375, 'rewards/margins': 20.106250762939453, 'logps/chosen': -248.27499389648438, 'logps/rejected': -376.8500061035156, 'logits/chosen': -10.53125, 'logits/rejected': -10.043749809265137, 'epoch': 2.0}
{'eval_loss': 0.31682005524635315, 'eval_runtime': 68.7297, 'eval_samples_per_second': 13.866, 'eval_steps_per_second': 1.746, 'eval_rewards/chosen': -1.565742015838623, 'eval_rewards/rejected': -26.86510467529297, 'eval_rewards/accuracies': 0.8697916865348816, 'eval_rewards/margins': 25.285579681396484, 'eval_logps/chosen': -393.7916564941406, 'eval_logps/rejected': -314.6583251953125, 'eval_logits/chosen': -10.612500190734863, 'eval_logits/rejected': -10.718229293823242, 'epoch': 2.0}
{'loss': 0.0859, 'grad_norm': 35.669979095458984, 'learning_rate': 5.474221207846493e-07, 'rewards/chosen': -0.7142269611358643, 'rewards/rejected': -18.052631378173828, 'rewards/accuracies': 0.9763157367706299, 'rewards/margins': 17.327302932739258, 'logps/chosen': -394.5526428222656, 'logps/rejected': -329.9473571777344, 'logits/chosen': -10.572368621826172, 'logits/rejected': -10.1578950881958, 'epoch': 2.0}
{'loss': 0.0789, 'grad_norm': 32.71092987060547, 'learning_rate': 5.439850947179996e-07, 'rewards/chosen': -2.413281202316284, 'rewards/rejected': -19.534374237060547, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 17.100000381469727, 'logps/chosen': -201.0, 'logps/rejected': -329.45001220703125, 'logits/chosen': -10.909375190734863, 'logits/rejected': -10.353124618530273, 'epoch': 2.01}
{'loss': 0.0815, 'grad_norm': 4.60919713973999, 'learning_rate': 5.405484195720666e-07, 'rewards/chosen': -2.5234375, 'rewards/rejected': -20.390625, 'rewards/accuracies': 0.96875, 'rewards/margins': 17.85546875, 'logps/chosen': -224.16250610351562, 'logps/rejected': -335.3999938964844, 'logits/chosen': -10.896875381469727, 'logits/rejected': -10.221875190734863, 'epoch': 2.01}
{'loss': 0.0293, 'grad_norm': 1.4659143686294556, 'learning_rate': 5.371122958488447e-07, 'rewards/chosen': -1.9609375, 'rewards/rejected': -19.926563262939453, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 17.96875, 'logps/chosen': -307.9750061035156, 'logps/rejected': -346.1499938964844, 'logits/chosen': -10.696874618530273, 'logits/rejected': -10.321874618530273, 'epoch': 2.02}
{'loss': 0.0314, 'grad_norm': 2.659156560897827, 'learning_rate': 5.336769240181573e-07, 'rewards/chosen': -2.0453124046325684, 'rewards/rejected': -25.856250762939453, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 23.790624618530273, 'logps/chosen': -366.92498779296875, 'logps/rejected': -413.5, 'logits/chosen': -10.459375381469727, 'logits/rejected': -9.893750190734863, 'epoch': 2.02}
{'loss': 0.0935, 'grad_norm': 19.31301498413086, 'learning_rate': 5.302425045059612e-07, 'rewards/chosen': -1.579687476158142, 'rewards/rejected': -25.515625, 'rewards/accuracies': 0.96875, 'rewards/margins': 23.931249618530273, 'logps/chosen': -423.5, 'logps/rejected': -385.95001220703125, 'logits/chosen': -10.53125, 'logits/rejected': -10.181249618530273, 'epoch': 2.03}
{'loss': 0.0469, 'grad_norm': 2.589895248413086, 'learning_rate': 5.268092376826527e-07, 'rewards/chosen': -1.9050781726837158, 'rewards/rejected': -19.895313262939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 18.0234375, 'logps/chosen': -338.0, 'logps/rejected': -323.1499938964844, 'logits/chosen': -10.6875, 'logits/rejected': -10.415624618530273, 'epoch': 2.03}
{'loss': 0.1161, 'grad_norm': 7.878140926361084, 'learning_rate': 5.233773238513788e-07, 'rewards/chosen': -2.5316405296325684, 'rewards/rejected': -27.40625, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 24.895313262939453, 'logps/chosen': -317.7250061035156, 'logps/rejected': -399.29998779296875, 'logits/chosen': -10.600000381469727, 'logits/rejected': -10.143750190734863, 'epoch': 2.04}
{'loss': 0.0581, 'grad_norm': 14.918251991271973, 'learning_rate': 5.199469632363496e-07, 'rewards/chosen': -1.243896484375, 'rewards/rejected': -23.496875762939453, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 22.264062881469727, 'logps/chosen': -403.20001220703125, 'logps/rejected': -378.29998779296875, 'logits/chosen': -10.556249618530273, 'logits/rejected': -10.240625381469727, 'epoch': 2.04}
{'loss': 0.0412, 'grad_norm': 15.787784576416016, 'learning_rate': 5.165183559711581e-07, 'rewards/chosen': -2.338085889816284, 'rewards/rejected': -25.801563262939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 23.475000381469727, 'logps/chosen': -343.1499938964844, 'logps/rejected': -401.3999938964844, 'logits/chosen': -10.815625190734863, 'logits/rejected': -10.3125, 'epoch': 2.05}
{'loss': 0.0508, 'grad_norm': 9.740251541137695, 'learning_rate': 5.130917020871039e-07, 'rewards/chosen': -0.37109375, 'rewards/rejected': -25.762500762939453, 'rewards/accuracies': 0.96875, 'rewards/margins': 25.421875, 'logps/chosen': -508.95001220703125, 'logps/rejected': -380.8999938964844, 'logits/chosen': -10.649999618530273, 'logits/rejected': -10.509374618530273, 'epoch': 2.05}
{'loss': 0.0387, 'grad_norm': 34.509765625, 'learning_rate': 5.096672015015223e-07, 'rewards/chosen': -2.936718702316284, 'rewards/rejected': -35.40625, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 32.50468826293945, 'logps/chosen': -248.375, 'logps/rejected': -465.70001220703125, 'logits/chosen': -11.428125381469727, 'logits/rejected': -10.728124618530273, 'epoch': 2.06}
{'loss': 0.0706, 'grad_norm': 24.605382919311523, 'learning_rate': 5.062450540061215e-07, 'rewards/chosen': -1.901269555091858, 'rewards/rejected': -29.293750762939453, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 27.417186737060547, 'logps/chosen': -408.92498779296875, 'logps/rejected': -421.79998779296875, 'logits/chosen': -11.090624809265137, 'logits/rejected': -10.449999809265137, 'epoch': 2.06}
{'loss': 0.145, 'grad_norm': 14.057672500610352, 'learning_rate': 5.028254592553257e-07, 'rewards/chosen': -1.381445288658142, 'rewards/rejected': -24.626562118530273, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 23.264842987060547, 'logps/chosen': -409.7250061035156, 'logps/rejected': -378.3999938964844, 'logits/chosen': -11.128125190734863, 'logits/rejected': -10.768750190734863, 'epoch': 2.07}
{'loss': 0.0669, 'grad_norm': 49.50580978393555, 'learning_rate': 4.994086167546274e-07, 'rewards/chosen': -1.999365210533142, 'rewards/rejected': -22.962499618530273, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 20.981250762939453, 'logps/chosen': -377.92498779296875, 'logps/rejected': -377.6499938964844, 'logits/chosen': -10.987500190734863, 'logits/rejected': -10.59375, 'epoch': 2.07}
{'loss': 0.0922, 'grad_norm': 62.141510009765625, 'learning_rate': 4.959947258489479e-07, 'rewards/chosen': -2.6611328125, 'rewards/rejected': -25.087499618530273, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 22.454687118530273, 'logps/chosen': -294.70001220703125, 'logps/rejected': -356.20001220703125, 'logits/chosen': -11.534375190734863, 'logits/rejected': -10.940625190734863, 'epoch': 2.08}
{'loss': 0.0444, 'grad_norm': 12.83011531829834, 'learning_rate': 4.925839857110069e-07, 'rewards/chosen': -2.2640624046325684, 'rewards/rejected': -29.496875762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 27.2265625, 'logps/chosen': -308.17498779296875, 'logps/rejected': -412.1000061035156, 'logits/chosen': -11.412500381469727, 'logits/rejected': -10.856249809265137, 'epoch': 2.08}
{'loss': 0.1303, 'grad_norm': 25.016544342041016, 'learning_rate': 4.891765953297022e-07, 'rewards/chosen': -3.923828125, 'rewards/rejected': -21.353124618530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 17.417186737060547, 'logps/chosen': -264.70001220703125, 'logps/rejected': -350.29998779296875, 'logits/chosen': -11.100000381469727, 'logits/rejected': -10.459375381469727, 'epoch': 2.09}
{'loss': 0.0551, 'grad_norm': 43.39933776855469, 'learning_rate': 4.857727534985009e-07, 'rewards/chosen': -2.3003907203674316, 'rewards/rejected': -22.34375, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 20.026561737060547, 'logps/chosen': -369.8500061035156, 'logps/rejected': -378.6499938964844, 'logits/chosen': -10.878125190734863, 'logits/rejected': -10.475000381469727, 'epoch': 2.09}
{'loss': 0.0568, 'grad_norm': 17.334983825683594, 'learning_rate': 4.823726588038411e-07, 'rewards/chosen': -2.223339796066284, 'rewards/rejected': -26.228124618530273, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 23.975000381469727, 'logps/chosen': -363.20001220703125, 'logps/rejected': -404.45001220703125, 'logits/chosen': -10.875, 'logits/rejected': -10.399999618530273, 'epoch': 2.1}
{'loss': 0.1051, 'grad_norm': 14.183042526245117, 'learning_rate': 4.789765096135461e-07, 'rewards/chosen': -3.188769578933716, 'rewards/rejected': -18.440624237060547, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 15.249218940734863, 'logps/chosen': -273.8500061035156, 'logps/rejected': -343.29998779296875, 'logits/chosen': -10.925000190734863, 'logits/rejected': -10.5, 'epoch': 2.1}
{'loss': 0.0788, 'grad_norm': 1.050344467163086, 'learning_rate': 4.7558450406525077e-07, 'rewards/chosen': -2.0, 'rewards/rejected': -25.700000762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 23.6953125, 'logps/chosen': -336.3500061035156, 'logps/rejected': -374.95001220703125, 'logits/chosen': -11.15625, 'logits/rejected': -10.546875, 'epoch': 2.11}
{'loss': 0.0351, 'grad_norm': 15.430809020996094, 'learning_rate': 4.721968400548424e-07, 'rewards/chosen': -2.4683594703674316, 'rewards/rejected': -28.396875381469727, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 25.942188262939453, 'logps/chosen': -369.2749938964844, 'logps/rejected': -425.1000061035156, 'logits/chosen': -10.956250190734863, 'logits/rejected': -10.431249618530273, 'epoch': 2.11}
{'loss': 0.07, 'grad_norm': 3.186723232269287, 'learning_rate': 4.688137152249152e-07, 'rewards/chosen': -2.5464844703674316, 'rewards/rejected': -20.543750762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 17.989063262939453, 'logps/chosen': -401.1000061035156, 'logps/rejected': -333.0, 'logits/chosen': -11.321874618530273, 'logits/rejected': -10.956250190734863, 'epoch': 2.12}
{'loss': 0.039, 'grad_norm': 38.89308547973633, 'learning_rate': 4.6543532695323886e-07, 'rewards/chosen': -3.122851610183716, 'rewards/rejected': -25.65625, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 22.5546875, 'logps/chosen': -317.3999938964844, 'logps/rejected': -366.5, 'logits/chosen': -11.534375190734863, 'logits/rejected': -11.146875381469727, 'epoch': 2.12}
